Date,AAPL,AMZN,GOOGL,JPM,MSFT,NVDA,V
2015-02-27,28.590909957885742,19.007999420166016,27.938804626464844,45.81626892089844,37.64393997192383,0.5313885807991028,62.9110107421875
2015-03-02,28.731117248535156,19.283000946044922,28.554061889648438,46.1826286315918,37.66971206665039,0.5443964004516602,64.52948760986328
2015-03-03,28.791221618652344,19.230499267578125,28.74126625061035,46.33214569091797,37.154632568359375,0.534279465675354,63.83616638183594
2015-03-04,28.608707427978516,19.13599967956543,28.71842384338379,46.45177459716797,36.96577453613281,0.5403013825416565,63.476806640625
2015-03-05,28.134641647338867,19.39150047302246,28.872365951538086,46.354591369628906,37.00868225097656,0.5506594181060791,63.56488800048828
2015-03-06,28.17693328857422,19.004499435424805,28.44878387451172,45.524688720703125,36.364845275878906,0.5431920886039734,62.45420455932617
2015-03-09,28.297119140625,18.92799949645996,28.50837516784668,45.980751037597656,36.78548812866211,0.5446372032165527,62.936519622802734
2015-03-10,27.711769104003906,18.475500106811523,27.800758361816406,44.82936477661133,36.08154296875,0.5540318489074707,61.49420928955078
2015-03-11,27.20654296875,18.318500518798828,27.594181060791016,45.03871154785156,36.03861999511719,0.5511412620544434,61.38987350463867
2015-03-12,27.698415756225586,18.711999893188477,27.866302490234375,45.883567810058594,35.21448516845703,0.5460826754570007,62.50983810424805
2015-03-13,27.507003784179688,18.52899932861328,27.460601806640625,45.606929779052734,35.523536682128906,0.5468052625656128,61.45478820800781
2015-03-16,27.809696197509766,18.667499542236328,27.8896427154541,46.242431640625,35.678062438964844,0.5533090233802795,62.3799934387207
2015-03-17,28.27486228942871,18.59600067138672,27.689523696899414,46.0629997253418,35.798248291015625,0.5600538849830627,61.331912994384766
2015-03-18,28.5931339263916,18.756999969482422,28.114097595214844,46.16767501831055,36.48501968383789,0.5509003400802612,62.06696319580078
2015-03-19,28.377239227294922,18.66200065612793,27.990446090698242,45.75646209716797,36.304744720458984,0.5593312978744507,61.96723937988281
2015-03-20,28.021137237548828,18.92449951171875,28.05400848388672,46.16767501831055,36.811241149902344,0.5653533935546875,62.523765563964844
2015-03-23,28.312698364257812,18.75550079345703,28.07486343383789,45.71160888671875,36.794063568115234,0.5470461249351501,62.2176513671875
2015-03-24,28.19696617126465,18.704500198364258,28.67919921875,45.20319366455078,36.82841873168945,0.5395787358283997,62.23622131347656
2015-03-25,27.460268020629883,18.54800033569336,28.155805587768555,44.56769561767578,35.59221649169922,0.5068188905715942,60.96552658081055
2015-03-26,27.65167999267578,18.36750030517578,27.988956451416016,44.515357971191406,35.377593994140625,0.5051324367523193,60.83566665649414
2015-03-27,27.431331634521484,18.527999877929688,27.686542510986328,44.522830963134766,35.17156982421875,0.5150086283683777,60.78931427001953
2015-03-30,28.125747680664062,18.72949981689453,27.86481285095215,45.577022552490234,35.1629638671875,0.5171768069267273,60.90059280395508
2015-03-31,27.69395637512207,18.604999542236328,27.545021057128906,45.29291534423828,34.90544128417969,0.5041688084602356,60.66873550415039
2015-04-01,27.653900146484375,18.51300048828125,27.286304473876953,45.11980438232422,34.956947326660156,0.5060961246490479,60.455413818359375
2015-04-02,27.892047882080078,18.612499237060547,26.88010597229004,45.54880905151367,34.587806701660156,0.5073003172874451,60.55743408203125
2015-04-06,28.343860626220703,18.851999282836914,27.011201858520508,45.51117706298828,35.66948318481445,0.5219944715499878,60.47395324707031
2015-04-07,28.04561424255371,18.720500946044922,27.056386947631836,45.797176361083984,35.65230178833008,0.5265711545944214,61.030433654785156
2015-04-08,27.954370498657227,19.059999465942383,27.254026412963867,45.94770431518555,35.55786895751953,0.5304252505302429,61.67970657348633
2015-04-09,28.16802406311035,19.177000045776367,27.213306427001953,46.263790130615234,35.60938262939453,0.5427103638648987,61.62406921386719
2015-04-10,28.28821563720703,19.13249969482422,27.2391300201416,46.43690490722656,35.81541442871094,0.5482506155967712,61.531307220458984
2015-04-13,28.232576370239258,19.118000030517578,27.244094848632812,46.715362548828125,35.849754333496094,0.5431920886039734,60.85423278808594
2015-04-14,28.11016273498535,19.25550079345703,26.80413055419922,47.44540786743164,35.755313873291016,0.538615345954895,60.780025482177734
2015-04-15,28.216989517211914,19.172500610351562,26.866701126098633,48.325984954833984,36.278987884521484,0.5451192855834961,60.91915512084961
2015-04-16,28.081228256225586,19.302000045776367,26.989849090576172,48.02494430541992,36.19314956665039,0.5417468547821045,60.891334533691406
2015-04-17,27.765188217163086,18.777999877929688,26.454538345336914,47.294898986816406,35.729576110839844,0.5347611904144287,59.843231201171875
2015-04-20,28.399499893188477,19.475500106811523,27.040002822875977,47.59593963623047,36.83699417114258,0.5321117043495178,60.02874755859375
2015-04-21,28.245925903320312,19.55900001525879,26.960052490234375,46.8960075378418,36.60520935058594,0.5313885807991028,60.61307144165039
2015-04-22,28.62652015686035,19.489999771118164,27.27090835571289,47.370147705078125,36.90568161010742,0.5374107360839844,63.08028030395508
2015-04-23,28.860210418701172,19.499500274658203,27.682071685791016,47.26479721069336,37.206146240234375,0.5352428555488586,62.811283111572266
2015-04-24,28.99597930908203,22.2549991607666,28.48652458190918,47.11426544189453,41.095008850097656,0.5306661128997803,62.588687896728516
2015-04-27,29.52346420288086,21.92799949645996,28.11210823059082,46.91858673095703,41.23236846923828,0.5347611904144287,62.23622131347656
2015-04-28,29.05829429626465,21.465499877929688,28.02520751953125,47.23468017578125,42.20245361328125,0.5374107360839844,61.93013381958008
2015-04-29,28.630970001220703,21.4685001373291,27.877227783203125,47.866886138916016,42.11660385131836,0.533315896987915,62.45883560180664
2015-04-30,27.854211807250977,21.089000701904297,27.250551223754883,47.611000061035156,41.75603103637695,0.5347611904144287,61.2623405456543
2015-05-01,28.69996452331543,21.14349937438965,27.369234085083008,47.87440490722656,41.77320098876953,0.5480096340179443,61.00261688232422
2015-05-04,28.64432144165039,21.152000427246094,27.452655792236328,48.70983123779297,41.41264343261719,0.5446372032165527,60.826412200927734
2015-05-05,27.998886108398438,21.059499740600586,26.966014862060547,48.46898651123047,40.86323165893555,0.5306661128997803,61.178871154785156
2015-05-06,27.82305335998535,20.954999923706055,26.570737838745117,48.107723236083984,39.73004913330078,0.5323521494865417,60.90987777709961
2015-05-07,27.995149612426758,21.3439998626709,26.91635513305664,48.544246673583984,40.090606689453125,0.5417468547821045,61.7539176940918
2015-05-08,28.522600173950195,21.684499740600586,27.259489059448242,49.28933334350586,40.99198913574219,0.5017598867416382,64.4344253540039
2015-05-11,28.232051849365234,21.642499923706055,27.10207176208496,49.25925064086914,40.66578674316406,0.49694252014160156,64.01705169677734
2015-05-12,28.131479263305664,21.551000595092773,26.751989364624023,49.191505432128906,40.64861297607422,0.5017598867416382,63.710994720458984
2015-05-13,28.162771224975586,21.3435001373291,26.78972625732422,49.311927795410156,40.88898468017578,0.5046507716178894,63.78529357910156
2015-05-14,28.81984519958496,21.61400032043457,27.271902084350586,49.71082305908203,41.824710845947266,0.5128408670425415,65.03965759277344
2015-05-15,28.77962303161621,21.299999237060547,27.137331008911133,49.582855224609375,41.46415710449219,0.5130814909934998,64.6401138305664
2015-05-18,29.096986770629883,21.261999130249023,27.146270751953125,49.989288330078125,41.2151985168457,0.5123591423034668,65.03965759277344
2015-05-19,29.07016944885254,21.085500717163086,27.275875091552734,50.43334197998047,41.11152648925781,0.5091648101806641,65.18830108642578
2015-05-20,29.067914962768555,21.19300079345703,27.43626594543457,50.0344352722168,41.11152648925781,0.5091648101806641,64.83522033691406
2015-05-21,29.36517906188965,21.581499099731445,27.649797439575195,50.162384033203125,40.97325134277344,0.505534827709198,64.45427703857422
2015-05-22,29.62220001220703,21.381500244140625,27.536081314086914,50.02691650390625,40.52396774291992,0.5048084259033203,64.68656158447266
2015-05-26,28.96959114074707,21.273500442504883,27.172094345092773,49.469974517822266,40.25609588623047,0.5016624331474304,63.68307113647461
2015-05-27,29.51045036315918,21.570999145507812,27.522672653198242,50.02691650390625,41.13743591308594,0.5285243391990662,64.5657730102539
2015-05-28,29.452342987060547,21.328500747680664,27.519195556640625,49.82370376586914,40.99918746948242,0.5357844233512878,64.63082122802734
2015-05-29,29.11709213256836,21.46150016784668,27.079233169555664,49.507606506347656,40.48939895629883,0.5355425477027893,63.81316375732422
2015-06-01,29.175193786621094,21.54599952697754,27.27239990234375,49.73340606689453,40.8090934753418,0.5415923595428467,64.21271514892578
2015-06-02,29.04557991027832,21.54949951171875,27.50777816772461,49.688228607177734,40.54124450683594,0.5309444665908813,64.1476821899414
2015-06-03,29.08133316040039,21.829500198364258,27.574316024780273,50.20002746582031,40.48075866699219,0.5251362323760986,64.06401824951172
2015-06-04,28.911483764648438,21.538999557495117,27.395549774169922,49.92154312133789,40.0573616027832,0.5345746874809265,63.37646484375
2015-06-05,28.75279426574707,21.34749984741211,27.288291931152344,50.74190139770508,39.86728286743164,0.5386884808540344,63.52517318725586
2015-06-08,28.562822341918945,21.174999237060547,26.987863540649414,50.3430290222168,39.51302719116211,0.5263463854789734,62.8840446472168
2015-06-09,28.477895736694336,21.27400016784668,26.922311782836914,50.561279296875,39.44390106201172,0.5290085673332214,63.13490295410156
2015-06-10,28.804208755493164,21.53849983215332,27.440738677978516,51.37412643432617,40.27338790893555,0.5195706486701965,64.69585418701172
2015-06-11,28.739381790161133,21.648500442504883,27.313615798950195,51.569786071777344,40.12649917602539,0.5251362323760986,64.70515441894531
2015-06-12,28.422029495239258,21.496000289916992,27.185997009277344,51.3665885925293,39.72038269042969,0.5108587145805359,64.41712951660156
2015-06-15,28.366151809692383,21.183500289916992,26.964027404785156,51.170902252197266,39.2970085144043,0.5098907351493835,63.71098709106445
2015-06-16,28.518125534057617,21.363000869750977,27.056886672973633,51.456905364990234,39.599430084228516,0.5161824822425842,64.11981201171875
2015-06-17,28.45107650756836,21.390499114990234,27.142793655395508,51.2838020324707,39.72038269042969,0.5222324132919312,63.878238677978516
2015-06-18,28.58070182800293,21.969499588012695,27.61850929260254,51.76546859741211,40.36843490600586,0.5309444665908813,64.57508087158203
2015-06-19,28.294628143310547,21.746000289916992,27.6850528717041,51.238624572753906,39.83272933959961,0.5292505621910095,63.822479248046875
2015-06-22,28.520366668701172,21.81450080871582,27.792314529418945,51.90093994140625,39.94504928588867,0.5270723700523376,64.19412231445312
2015-06-23,28.390737533569336,22.29949951171875,27.976543426513672,52.49552536010742,39.66855239868164,0.5135207176208496,64.500732421875
2015-06-24,28.632112503051758,22.04199981689453,27.737192153930664,51.94610595703125,39.43526840209961,0.5084386467933655,63.98040771484375
2015-06-25,28.49577522277832,22.0049991607666,27.706405639648438,51.66762924194336,39.44390106201172,0.5123105049133301,63.7574462890625
2015-06-26,28.328155517578125,21.905000686645508,27.463581085205078,51.89342498779297,39.10690689086914,0.5019046068191528,63.878238677978516
2015-06-29,27.83199119567871,21.493000030517578,26.877126693725586,50.576332092285156,38.337913513183594,0.4869007468223572,61.99205017089844
2015-06-30,28.033140182495117,21.704500198364258,26.817041397094727,50.997806549072266,38.14781951904297,0.4866586923599243,62.39162063598633
2015-07-01,28.294628143310547,21.86949920654297,26.978923797607422,51.565956115722656,38.407039642333984,0.49367669224739075,63.041988372802734
2015-07-02,28.258872985839844,21.885499954223633,27.179540634155273,51.14931106567383,38.36383819580078,0.49416065216064453,63.404354095458984
2015-07-06,28.160526275634766,21.802000045776367,27.09412956237793,51.0053825378418,38.355201721191406,0.48811066150665283,63.29288101196289
2015-07-07,28.09124755859375,21.836000442504883,27.31311798095703,50.6038818359375,38.27741622924805,0.4789148271083832,62.96767044067383
2015-07-08,27.393936157226562,21.485000610351562,26.899471282958984,49.5660514831543,38.225589752197266,0.4755268096923828,62.001365661621094
2015-07-09,26.835195541381836,21.719499588012695,27.045961380004883,50.0811653137207,38.4675178527832,0.4697188436985016,62.29868698120117
2015-07-10,27.552621841430664,22.175500869750977,27.61503791809082,50.793270111083984,38.5452880859375,0.4779466986656189,63.57160568237305
2015-07-13,28.08453941345215,22.778499603271484,28.390687942504883,51.58110809326172,39.34885025024414,0.4810928404331207,64.5936508178711
2015-07-14,28.073368072509766,23.278499603271484,29.008922576904297,52.3007698059082,39.41797637939453,0.4813346862792969,65.13258361816406
2015-07-15,28.343795776367188,23.059499740600586,28.997995376586914,52.4144172668457,39.5389289855957,0.4779466986656189,65.05821990966797
2015-07-16,28.721511840820312,23.77400016784668,29.88289451599121,52.6946907043457,40.31658172607422,0.4885947108268738,65.56925201416016
2015-07-17,28.96959114074707,24.15049934387207,34.741390228271484,52.42957305908203,40.28201675415039,0.4856906533241272,65.85725402832031
2015-07-20,29.517154693603516,24.405000686645508,34.40470504760742,52.467437744140625,40.54124450683594,0.47673681378364563,67.54828643798828
2015-07-21,29.222139358520508,24.399999618530273,34.529354095458984,52.346229553222656,40.85230255126953,0.4789148271083832,66.91648864746094
2015-07-22,27.986207962036133,24.41349983215332,34.516937255859375,53.088626861572266,39.34885025024414,0.4697188436985016,66.87004089355469
2015-07-23,27.972797393798828,24.108999252319336,33.50541305541992,52.75529861450195,39.84135055541992,0.4755268096923828,66.66565704345703
2015-07-24,27.82528305053711,26.47100067138672,32.51424789428711,52.202308654785156,39.69447708129883,0.4699608385562897,69.49949645996094
2015-07-27,27.438631057739258,26.570499420166016,32.68804931640625,51.5205192565918,39.184696197509766,0.46729880571365356,68.6261215209961
2015-07-28,27.574974060058594,26.30150032043457,32.7570686340332,51.55080795288086,39.1760368347168,0.4774627685546875,69.4437255859375
2015-07-29,27.487802505493164,26.450000762939453,32.844966888427734,52.22502899169922,39.99689483642578,0.4832707643508911,70.62377166748047
2015-07-30,27.349241256713867,26.83799934387207,33.00039291381836,52.3007698059082,40.506675720214844,0.48448076844215393,70.967529296875
2015-07-31,27.1101016998291,26.8075008392334,32.64981460571289,51.914424896240234,40.35115051269531,0.48278671503067017,70.00122833251953
2015-08-03,26.470903396606445,26.75149917602539,33.00833511352539,51.914424896240234,40.44620132446289,0.49101486802101135,70.40074920654297
2015-08-04,25.621610641479492,26.594999313354492,32.83751678466797,51.86140060424805,41.07694625854492,0.49295055866241455,69.93621063232422
2015-08-05,25.791473388671875,26.850500106811523,33.433902740478516,52.065940856933594,41.11152648925781,0.49803268909454346,69.666748046875
2015-08-06,25.847593307495117,26.472999572753906,33.277976989746094,51.70232009887695,40.28201675415039,0.49488669633865356,68.36595153808594
2015-08-07,25.935150146484375,26.131000518798828,32.99195098876953,51.55080795288086,40.38572311401367,0.5561123490333557,68.95132446289062
2015-08-10,26.87809181213379,26.200000762939453,32.92988204956055,52.18714141845703,40.89551544189453,0.5754721164703369,69.10926818847656
2015-08-11,25.479402542114258,26.37299919128418,34.2785758972168,51.68716049194336,40.100582122802734,0.5725679993629456,68.16154479980469
2015-08-12,25.872291564941406,26.295499801635742,34.33667755126953,50.937198638916016,40.38572311401367,0.5740199685096741,68.44075012207031
2015-08-13,25.85208511352539,26.482999801635742,34.09037399291992,51.17203903198242,40.3770751953125,0.5691801309585571,68.8037109375
2015-08-14,26.03394317626953,26.576000213623047,34.232391357421875,51.42960739135742,40.6103630065918,0.5696641206741333,69.07359313964844
2015-08-17,26.303354263305664,26.76099967956543,34.4677734375,51.565956115722656,40.88685607910156,0.5660340189933777,69.25041961669922
2015-08-18,26.15517234802246,26.750999450683594,34.20061111450195,51.67200469970703,41.11299133300781,0.5608822703361511,69.30625915527344
2015-08-19,25.820655822753906,26.645999908447266,34.46429443359375,51.20991516113281,40.538963317871094,0.5586952567100525,69.24110412597656
2015-08-20,25.29081916809082,25.788999557495117,33.74127960205078,49.95240020751953,39.712703704833984,0.5385248064994812,68.82230377197266
2015-08-21,23.74395751953125,24.723499298095703,31.98092269897461,48.179744720458984,37.460052490234375,0.5217565298080444,66.25370788574219
2015-08-24,23.15125846862793,23.168500900268555,30.693801879882812,45.64197540283203,36.25111770629883,0.5032872557640076,63.61992263793945
2015-08-25,23.290451049804688,23.318500518798828,30.413732528686523,45.384403228759766,35.198707580566406,0.4928376078605652,62.32632064819336
2015-08-26,24.626270294189453,25.03849983215332,32.761043548583984,47.65704345703125,37.14693832397461,0.530019223690033,65.78838348388672
2015-08-27,25.3514347076416,25.918500900268555,33.169227600097656,48.84638977050781,38.18194580078125,0.5499464869499207,67.37979125976562
2015-08-28,25.434505462646484,25.90049934387207,32.75856399536133,48.58123779296875,38.208030700683594,0.5523766875267029,67.4356460571289
2015-08-31,25.31551170349121,25.644500732421875,32.16912078857422,48.55851745605469,37.851436614990234,0.5463013052940369,66.35606384277344
2015-09-01,24.18399429321289,24.82699966430664,31.262380599975586,46.55101013183594,36.372867584228516,0.5239438414573669,64.1783218383789
2015-09-02,25.221220016479492,25.52750015258789,32.02462387084961,47.39947509765625,37.712276458740234,0.5397399067878723,64.79254150390625
2015-09-03,24.7789306640625,25.236000061035156,31.63431739807129,47.4827995300293,37.834049224853516,0.5411979556083679,65.5184555053711
2015-09-04,24.531978607177734,24.950000762939453,31.232587814331055,46.588905334472656,37.059959411621094,0.528560996055603,64.36444854736328
2015-09-08,25.214479446411133,25.87700080871582,31.973472595214844,47.84642028808594,38.17324447631836,0.5511617064476013,65.63945770263672
2015-09-09,24.729551315307617,25.844499588012695,31.95014190673828,47.104026794433594,37.460052490234375,0.5402258634567261,64.7739486694336
2015-09-10,25.27285385131836,26.11199951171875,32.33101272583008,47.467647552490234,37.65138626098633,0.5487313270568848,65.36027526855469
2015-09-11,25.641048431396484,26.472000122070312,32.540565490722656,47.39190673828125,37.816650390625,0.550432562828064,65.853515625
2015-09-14,25.888010025024414,26.069000244140625,32.4000358581543,47.25553894042969,37.4339599609375,0.551404595375061,65.15550994873047
2015-09-15,26.10578155517578,26.118499755859375,33.025718688964844,48.16458511352539,38.25151824951172,0.557479977607727,65.62084197998047
2015-09-16,26.134971618652344,26.36949920654297,33.04806137084961,48.58881378173828,38.529842376708984,0.5613682270050049,66.06755828857422
2015-09-17,25.575944900512695,26.943500518798828,33.353458404541016,47.4600715637207,38.486358642578125,0.5664718151092529,66.03962707519531
2015-09-18,25.47042465209961,27.01300048828125,32.81964111328125,46.1646728515625,37.816650390625,0.5659857392311096,64.9508056640625
2015-09-21,25.86556053161621,27.41950035095215,33.12056350708008,46.55101013183594,38.364585876464844,0.5718179941177368,65.87211608886719
2015-09-22,25.45920181274414,26.920000076293945,32.436279296875,46.14194869995117,38.18194580078125,0.5562649965286255,65.37884521484375
2015-09-23,25.66575050354004,26.803499221801758,32.440757751464844,45.93741226196289,38.155845642089844,0.5589382648468018,66.03033447265625
2015-09-24,25.81841278076172,26.6875,32.52119445800781,45.61924743652344,38.19062805175781,0.569631040096283,65.36956024169922
2015-09-25,25.753297805786133,26.212499618530273,31.788253784179688,46.566165924072266,38.216739654541016,0.5737622380256653,65.78838348388672
2015-09-28,25.243669509887695,25.202999114990234,30.998699188232422,45.437442779541016,37.65138626098633,0.566228449344635,62.54036331176758
2015-09-29,24.48483657836914,24.803499221801758,30.91726303100586,45.33137512207031,37.7818489074707,0.5761922597885132,63.77814483642578
2015-09-30,24.763227462768555,25.594499588012695,31.69986343383789,46.187408447265625,38.49504852294922,0.5990357995033264,64.82978057861328
2015-10-01,24.601577758789062,26.035999298095703,31.880115509033203,46.528297424316406,38.79946517944336,0.5873709321022034,65.13690185546875
2015-10-02,24.78118133544922,26.62700080871582,32.62448501586914,46.398590087890625,39.63442611694336,0.6026811599731445,65.76976013183594
2015-10-05,24.87098503112793,27.18400001525879,33.35395050048828,47.32182312011719,40.556365966796875,0.6177482604980469,67.2215805053711
2015-10-06,24.989978790283203,26.874000549316406,33.35197067260742,47.3447151184082,40.66072463989258,0.6257675290107727,67.08198547363281
2015-10-07,24.87098503112793,27.097000122070312,33.270530700683594,47.405757904052734,40.70420837402344,0.6323291063308716,68.1429443359375
2015-10-08,24.5836181640625,26.658000946044922,33.12155532836914,47.405757904052734,41.269554138183594,0.6359745264053345,68.7757797241211
2015-10-09,25.171831130981445,26.989999771118164,33.33210754394531,47.25315856933594,40.97383117675781,0.633544385433197,68.85022735595703
2015-10-12,25.055084228515625,27.50950050354004,33.58982467651367,47.09292221069336,40.87815856933594,0.6403487324714661,69.79020690917969
2015-10-13,25.097740173339844,27.44499969482422,33.92451858520508,46.963226318359375,40.78249740600586,0.6415639519691467,69.79949951171875
2015-10-14,24.74301528930664,27.241500854492188,33.78746032714844,45.772918701171875,40.59984588623047,0.6648934483528137,69.05497741699219
2015-10-15,25.11345863342285,28.121999740600586,34.41365051269531,47.222625732421875,40.886844635009766,0.6665945053100586,70.11592102050781
2015-10-16,24.92936134338379,28.538000106811523,34.527854919433594,47.63466262817383,41.321746826171875,0.6770440936088562,70.73017883300781
2015-10-19,25.084266662597656,28.657499313354492,34.75777816772461,47.474430084228516,41.41740417480469,0.6758291721343994,71.65152740478516
2015-10-20,25.542268753051758,28.04400062561035,33.76710510253906,47.703338623046875,41.54786682128906,0.6748570203781128,70.99072265625
2015-10-21,25.540021896362305,27.78849983215332,33.35991287231445,47.35234451293945,41.052101135253906,0.6661083698272705,70.22760772705078
2015-10-22,25.9306640625,28.195499420166016,33.82371520996094,48.21455001831055,41.77399826049805,0.6901668310165405,71.12103271484375
2015-10-23,26.734411239624023,29.951499938964844,35.72013854980469,48.7333984375,45.98358154296875,0.69478440284729,71.72598266601562
2015-10-26,25.881277084350586,30.430500030517578,36.30559539794922,48.75628662109375,47.183837890625,0.6916253566741943,72.75902557373047
2015-10-27,25.71738624572754,30.550500869750977,36.390018463134766,48.55790710449219,46.696781158447266,0.691139280796051,72.14474487304688
2015-10-28,26.777055740356445,30.854999542236328,36.59361267089844,49.97709655761719,46.948997497558594,0.696728527545929,73.40118408203125
2015-10-29,27.059947967529297,31.327499389648438,36.987396240234375,49.75582504272461,46.40977478027344,0.6726697683334351,73.06610870361328
2015-10-30,26.828704833984375,31.295000076293945,36.61695098876953,49.02334213256836,45.78355026245117,0.6894380450248718,72.20061492919922
2015-11-02,27.205869674682617,31.417499542236328,37.13090133666992,50.00761413574219,46.305389404296875,0.6974575519561768,70.00425720214844
2015-11-03,27.517932891845703,31.265499114990234,37.18453598022461,50.190731048583984,47.09687042236328,0.6925972700119019,72.49842071533203
2015-11-04,27.38996696472168,32.04750061035156,37.506813049316406,50.2441520690918,47.314292907714844,0.6811754107475281,72.91722869873047
2015-11-05,27.26370620727539,32.782501220703125,37.772979736328125,50.6943244934082,47.296897888183594,0.6733989119529724,73.76411437988281
2015-11-06,27.29526710510254,32.96849822998047,37.819156646728516,52.235595703125,47.76655578613281,0.766717255115509,73.28948211669922
2015-11-09,27.184791564941406,32.77450180053711,37.47999954223633,51.41917419433594,47.10554885864258,0.763314962387085,72.62873840332031
2015-11-10,26.32801055908203,32.98400115966797,37.65330123901367,51.64044952392578,46.54023361206055,0.7487339973449707,74.10179901123047
2015-11-11,26.179201126098633,33.662498474121094,38.000404357910156,51.3886604309082,46.661991119384766,0.7414435148239136,73.82210540771484
